2025-05-31 01:20:13 | ERROR    | aih.utils.database:get_connection:116 - Database error: no such table: artifacts
2025-06-15 14:41:50 | ERROR    | aih.chat.rag_chat:generate_response:236 - Error generating response: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-15 14:47:30 | ERROR    | aih.chat.rag_chat:generate_response:236 - Error generating response: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-15 14:47:52 | ERROR    | aih.chat.rag_chat:generate_response:236 - Error generating response: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-15 14:48:04 | ERROR    | aih.chat.rag_chat:generate_response:236 - Error generating response: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-15 16:39:24 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-15 16:39:30 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-15 16:39:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-15 16:39:57 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-15 16:40:04 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-15 16:40:10 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - Failed to parse AI response as JSON
2025-06-16 01:39:18 | ERROR    | __main__:view_entry:3411 - View entry error: 'metadata' is undefined
2025-06-16 01:39:51 | ERROR    | __main__:view_entry:3411 - View entry error: 'metadata' is undefined
2025-06-29 02:22:58 | ERROR    | aih.utils.database:get_connection:269 - Database error: no such column: category
2025-06-29 02:22:58 | ERROR    | __main__:_load_articles:420 - Failed to load articles: no such column: category
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'latest AI breakthroughs 2024 2025 emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'new machine learning techniques emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'cutting edge AI tools platforms emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI startup technologies emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'research AI developments emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'DevOps AI automation tools emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'cloud security AI technologies emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'financial AI fraud detection emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'healthcare AI privacy security emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'automotive AI security emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI prompt engineering skills emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'LLM fine-tuning techniques emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI model deployment practices emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI ethics governance frameworks emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'human-AI collaboration methods emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI disrupting traditional roles emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'new AI job categories 2024 emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI skills in demand employers emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'enterprise AI adoption challenges emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:25:59 | ERROR    | __main__:_search_with_perplexity:259 - Perplexity search failed for query 'AI consulting opportunities emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'latest AI breakthroughs 2024 2025 emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'new machine learning techniques emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'cutting edge AI tools platforms emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI startup technologies emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'research AI developments emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'DevOps AI automation tools emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'cloud security AI technologies emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'financial AI fraud detection emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'healthcare AI privacy security emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'automotive AI security emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI prompt engineering skills emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'LLM fine-tuning techniques emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI model deployment practices emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI ethics governance frameworks emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'human-AI collaboration methods emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI disrupting traditional roles emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'new AI job categories 2024 emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
2025-06-29 16:33:28 | ERROR    | scripts.analysis.ai_skills_search:_search_with_perplexity:259 - Perplexity search failed for query 'AI skills in demand employers emerging 2024 skills professionals need enterprise adoption technology professionals learn': 'PerplexityConnector' object has no attribute 'search'
